reaction_time,label
3.74,1
5.399999999999999,1
2.539999999999999,1
2.8200000000000074,1
1.9799999999999898,1
4.179999999999993,1
2.719999999999999,1
2.6199999999999903,1
-1.1000000000000085,1
-1.2399999999999949,1
3.6999999999999993,1
4.380000000000003,1
2.8600000000000065,1
2.4599999999999937,1
4.360000000000014,1
3.4000000000000057,1
3.4000000000000057,1
3.019999999999996,1
3.0999999999999943,1
4.9599999999999795,1
5.120000000000001,1
5.359999999999999,1
3.9199999999999946,1
2.6600000000000037,1
7.700000000000003,1
1.4000000000000057,1
5.299999999999997,1
-1.1199999999999761,1
4.140000000000015,1
5.219999999999999,1
0.6200000000000045,1
2.2,1
0.7599999999999998,1
3.0,1
2.6000000000000014,1
2.0799999999999983,1
2.260000000000005,1
2.260000000000005,1
2.319999999999993,1
2.559999999999988,1
1.9800000000000004,1
1.7600000000000016,1
2.1000000000000014,1
2.280000000000001,1
2.280000000000001,1
1.460000000000008,1
1.8000000000000114,1
1.8199999999999932,1
1.5799999999999983,1
1.9599999999999937,1
2.1200000000000045,1
-3.68,0
1.1000000000000005,0
1.2999999999999998,0
0.9800000000000004,0
-0.6999999999999993,0
-2.8200000000000003,0
3.1999999999999993,0
0.03999999999999915,0
-3.3399999999999963,0
0.6799999999999997,0
1.519999999999996,0
-0.3399999999999963,0
-3.4000000000000057,0
-3.0,0
2.3999999999999986,0
1.3000000000000043,0
-8.599999999999994,0
5.8799999999999955,0
0.980000000000004,0
1.0799999999999983,0
1.0400000000000063,0
-5.260000000000005,0
6.060000000000002,0
1.4200000000000017,0
-0.37999999999999545,0
-2.299999999999997,0
-0.03999999999999204,0
-1.8400000000000034,0
-6.579999999999984,0
1.0200000000000102,0
0.700000000000017,0
-3.9599999999999795,0
1.0600000000000023,0
2.42,1
-4.259999999999998,1
6.860000000000003,1
3.0,1
3.200000000000003,1
2.219999999999999,1
2.6799999999999926,1
2.780000000000001,1
1.540000000000001,0
1.6799999999999997,0
1.1799999999999997,0
1.740000000000002,0
1.2800000000000011,0
1.519999999999996,0
-0.4200000000000017,0
1.2399999999999949,0
1.3400000000000034,0
-2.3200000000000074,0
-0.8199999999999932,0
2.219999999999999,0
1.4000000000000057,0
1.2199999999999989,0
1.1999999999999886,0
-3.58,0
8.34,0
1.4399999999999977,0
1.5799999999999983,0
1.8200000000000003,0
1.8599999999999994,0
0.480000000000004,0
1.9799999999999898,0
0.6000000000000085,0
2.519999999999996,0
2.4200000000000017,0
-0.8800000000000097,0
3.8799999999999955,0
-2.8799999999999955,0
-0.46000000000000796,0
-4.860000000000014,0
-1.96,1
1.8000000000000007,1
-1.3200000000000003,1
2.1000000000000014,1
1.480000000000004,1
1.759999999999991,1
1.1799999999999988,0
1.4200000000000017,0
0.9400000000000013,0
1.0600000000000023,0
1.4599999999999937,0
1.9599999999999937,0
1.8200000000000074,0
-1.1400000000000006,0
1.2399999999999949,0
-0.2200000000000002,1
-2.38,1
2.4000000000000004,1
-0.40000000000000213,1
3.1400000000000006,1
-6.100000000000001,1
1.8200000000000003,1
1.6799999999999997,1
4.460000000000001,1
2.8000000000000043,1
5.780000000000001,1
0.8600000000000065,1
5.440000000000012,1
2.039999999999992,1
1.4399999999999977,1
0.7800000000000011,1
-5.02000000000001,1
5.680000000000007,1
2.299999999999997,1
1.5999999999999943,1
-2.0600000000000023,1
1.0200000000000102,1
0.8400000000000034,1
4.519999999999996,1
6.3999999999999915,1
5.040000000000006,1
-0.44000000000002615,1
1.8199999999999932,1
0.6000000000000227,1
1.7200000000000273,1
-17.620000000000005,1
5.820000000000022,1
1.3000000000000114,1
4.52000000000001,1
1.8199999999999932,1
1.5999999999999943,1
3.1200000000000045,1
1.8600000000000012,1
1.5999999999999979,1
-6.100000000000001,1
1.8399999999999963,1
1.8800000000000097,1
1.9399999999999977,1
1.9200000000000017,1
2.200000000000003,1
-1.0799999999999983,1
2.5599999999999987,1
2.08,1
2.299999999999997,1
2.719999999999999,1
0.6000000000000014,1
6.359999999999999,1
2.1000000000000085,1
2.319999999999993,1
2.420000000000016,1
-0.31999999999999984,0
-2.08,0
0.7800000000000002,0
-3.960000000000001,0
1.620000000000001,0
1.8200000000000003,0
-1.1600000000000001,0
1.4200000000000017,0
1.6799999999999997,0
-1.1599999999999966,0
-0.5200000000000031,0
-5.920000000000002,0
1.4200000000000017,0
0.6200000000000045,0
-3.780000000000001,0
1.1599999999999966,0
1.2600000000000051,0
-0.23999999999999488,0
1.1599999999999966,0
0.9199999999999875,0
-0.20000000000000284,0
1.6799999999999926,0
0.21999999999999886,0
-0.01999999999999602,0
-1.6799999999999926,0
0.6999999999999886,0
-1.8599999999999852,0
2.319999999999993,0
-3.3400000000000034,0
1.2399999999999807,0
-1.42,0
0.7599999999999998,0
-0.8799999999999999,0
1.9799999999999995,0
3.7600000000000016,0
-1.5399999999999991,0
1.1600000000000037,0
1.2199999999999989,0
1.0799999999999983,0
1.4000000000000057,0
-3.4200000000000017,0
4.079999999999998,0
-1.0,0
-2.4,0
0.879999999999999,0
-1.620000000000001,0
-3.7600000000000016,0
-3.960000000000001,0
1.0,0
-2.9200000000000017,0
1.0600000000000023,0
0.7000000000000028,0
0.6799999999999997,0
-0.3200000000000003,0
-3.4200000000000017,0
2.260000000000005,0
-6.38000000000001,0
1.3199999999999932,0
0.7399999999999949,0
-2.5200000000000102,0
1.9399999999999977,0
-0.8599999999999994,0
0.9200000000000017,0
-0.8999999999999915,0
1.5600000000000023,0
-7.279999999999987,0
0.6600000000000108,0
0.9000000000000057,0
-2.420000000000016,0
1.700000000000017,0
-10.800000000000011,0
0.6999999999999886,0
1.8400000000000034,0
2.3600000000000136,0
1.079999999999984,0
0.7800000000000011,0
-5.97999999999999,0
-8.02000000000001,0
6.759999999999991,0
1.6199999999999761,0
-0.9399999999999977,0
-9.879999999999995,0
2.2399999999999807,0
3.759999999999991,0
-5.859999999999985,0
1.240000000000009,0
-5.539999999999992,0
-0.539999999999992,0
-5.719999999999999,0
1.0999999999999943,0
2.0200000000000102,0
-1.5200000000000005,0
2.76,0
-0.6400000000000006,0
2.0,0
-4.920000000000002,0
6.299999999999997,0
-0.8200000000000003,0
1.8800000000000026,0
-3.8400000000000034,0
0.9799999999999969,0
1.519999999999996,0
-9.219999999999999,0
0.6200000000000045,0
1.0,0
4.5,0
0.5,0
-0.4399999999999977,0
-5.16,0
1.5199999999999996,0
1.3599999999999994,0
-0.7600000000000051,0
1.6000000000000014,0
-1.2000000000000028,0
0.8599999999999994,0
-4.039999999999999,0
1.9799999999999969,0
1.0,0
-1.0799999999999983,0
-8.079999999999998,0
0.8599999999999994,0
1.460000000000008,0
0.6199999999999903,0
0.6200000000000045,0
1.0,0
-4.039999999999992,0
0.8199999999999932,0
1.039999999999992,0
0.04000000000000625,0
-1.2399999999999949,0
-1.480000000000004,0
-2.239999999999995,0
2.259999999999991,0
0.7800000000000011,0
-3.499999999999986,0
-2.119999999999976,0
1.6599999999999966,0
-0.8799999999999955,0
0.060000000000002274,0
0.3199999999999932,0
3.2200000000000006,1
2.6199999999999974,1
2.1599999999999966,1
3.3200000000000003,1
2.3799999999999955,1
2.5,1
3.519999999999996,1
3.3400000000000034,1
2.859999999999985,1
1.740000000000001,1
-3.9400000000000013,1
6.0,1
-3.759999999999998,1
5.100000000000001,1
2.220000000000006,1
1.8599999999999994,1
1.980000000000004,1
1.7999999999999972,1
-0.7800000000000011,1
-1.6200000000000045,1
3.539999999999992,1
4.420000000000016,1
-3.46,1
1.2800000000000002,1
3.38,1
-2.460000000000001,1
5.159999999999997,1
1.2399999999999949,1
-7.140000000000001,1
4.540000000000006,1
3.520000000000003,1
-1.1600000000000037,1
1.8200000000000003,1
-3.1999999999999886,1
1.2999999999999972,1
2.9399999999999977,1
0.0,1
2.1599999999999966,1
2.219999999999999,1
2.4200000000000017,1
5.8799999999999955,1
1.3200000000000074,1
4.52000000000001,1
4.8999999999999915,1
4.02,1
5.18,1
3.259999999999998,1
-1.2000000000000028,1
-0.7199999999999989,1
-0.5799999999999983,1
-1.0799999999999983,1
3.5600000000000023,1
-1.1599999999999966,1
3.74,1
4.980000000000004,1
2.960000000000001,1
2.3799999999999955,1
3.4599999999999937,1
2.9200000000000017,1
6.480000000000004,1
3.280000000000001,1
4.619999999999999,1
3.4399999999999977,1
3.1200000000000045,1
3.280000000000001,1
6.439999999999998,1
3.219999999999999,1
4.240000000000009,1
3.0999999999999943,1
3.4799999999999898,1
1.4400000000000004,0
1.3000000000000007,0
1.1000000000000014,0
1.0399999999999991,0
1.1000000000000014,0
0.7800000000000011,0
0.6800000000000068,0
-7.339999999999989,0
7.780000000000001,0
0.9399999999999977,0
-0.7800000000000011,0
1.240000000000009,0
1.1400000000000148,0
0.6399999999999864,0
0.6399999999999864,0
0.8199999999999932,0
-1.1800000000000068,0
-7.02,0
6.4,0
1.4399999999999977,0
1.5599999999999987,0
0.8999999999999986,0
1.0600000000000023,0
1.4400000000000048,0
1.2600000000000051,0
1.1000000000000085,0
1.1199999999999903,0
1.3599999999999994,0
-1.04,0
0.2599999999999998,0
3.880000000000001,0
0.8599999999999994,0
1.1999999999999993,0
1.2800000000000011,0
1.5,0
1.0799999999999983,0
2.5,0
1.1400000000000006,0
1.4200000000000017,0
1.5400000000000063,0
-1.1400000000000006,0
-0.960000000000008,0
2.0,0
-0.7199999999999989,0
-1.1999999999999886,0
-2.9799999999999898,0
1.5,0
-0.03999999999999204,0
-4.200000000000017,0
1.2199999999999989,0
-0.6800000000000068,0
-4.5,0
4.9,0
-0.879999999999999,0
1.0599999999999987,0
1.240000000000002,0
-0.5200000000000031,0
0.9399999999999977,0
1.1199999999999974,0
0.8400000000000034,0
1.3199999999999932,0
0.7399999999999949,0
-0.980000000000004,0
0.8599999999999994,0
0.10000000000000853,0
-0.8400000000000034,0
-1.4399999999999977,0
-1.4000000000000057,0
-1.6399999999999864,0
-1.0800000000000125,0
-1.2399999999999807,0
1.7400000000000002,1
-4.279999999999998,1
6.399999999999999,1
2.3200000000000003,1
2.0799999999999983,1
1.019999999999996,1
2.219999999999999,1
1.9200000000000017,1
1.8400000000000034,1
1.9599999999999937,1
2.219999999999999,1
1.540000000000001,0
-0.259999999999998,0
0.9600000000000009,0
1.0399999999999991,0
0.7999999999999972,0
1.3999999999999986,0
0.7999999999999972,0
-0.9000000000000057,0
0.8799999999999955,0
0.7199999999999989,0
0.480000000000004,0
-1.2199999999999989,0
1.200000000000017,0
0.5999999999999943,0
1.3200000000000003,0
1.6200000000000045,0
1.0600000000000023,0
1.3599999999999994,0
0.6000000000000014,0
1.3599999999999994,0
0.7999999999999972,0
0.8200000000000074,0
0.7999999999999972,0
0.5599999999999881,0
2.5,0
1.5200000000000102,0
1.4200000000000017,0
2.1399999999999864,0
0.8199999999999932,0
0.46000000000000796,0
3.4800000000000004,1
2.3200000000000003,1
2.740000000000002,1
2.3400000000000034,1
3.200000000000003,1
2.5600000000000023,1
2.019999999999996,1
0.5799999999999983,1
1.6200000000000045,1
2.1599999999999966,1
1.799999999999999,1
1.9399999999999977,1
1.720000000000006,1
-1.3799999999999955,1
-1.1000000000000014,1
-1.0599999999999952,1
1.0399999999999991,1
0.7800000000000011,1
3.24,1
-1.0799999999999983,1
3.2200000000000024,1
3.6000000000000014,1
3.480000000000004,1
2.4200000000000017,1
2.5,1
-1.240000000000009,1
2.240000000000009,1
0.6199999999999761,1
0.6200000000000045,1
1.700000000000001,1
1.5799999999999983,1
2.5,1
1.759999999999998,1
2.280000000000001,1
1.9200000000000017,1
2.780000000000001,1
-1.019999999999996,1
1.5600000000000023,1
2.6599999999999966,1
-1.0400000000000063,1
-4.9799999999999995,0
1.5,0
-1.1799999999999997,0
1.8999999999999986,0
1.1600000000000001,0
1.1999999999999957,0
1.2800000000000011,0
1.5600000000000023,0
1.3599999999999994,0
1.259999999999991,0
1.3400000000000034,0
-5.579999999999998,0
0.9399999999999977,0
-2.2800000000000002,0
1.62,0
